Age,Gender,Job_Level,Monthly_Income,Hourly_Rate,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Work_Life_Balance,Job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Overtime,Project_Count,Average_Hours_Worked_Per_Week,Absenteeism,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Attrition,Marital_Status_Married,Marital_Status_Single,Department_HR,Department_IT,Department_Marketing,Department_Sales,Job_Role_Assistant,Job_Role_Executive,Job_Role_Manager,Salary_Experience_Ratio,Workload_Score,Overall_Satisfaction_Index,Career_Stagnation_Ratio,Is_Overworked,High_Absenteeism,Age_Group_Millennial,Age_Group_Gen_X,Age_Group_Boomer
45,1,5,13931,63,6,4,4,1,4,4,19,1,4,57,12,1,1,4,49,4,0,False,False,False,False,False,False,False,False,True,1990.142857142857,228,2.5,0.5714285714285714,1,1,False,False,True
46,0,4,13017,51,15,12,7,3,3,4,69,0,9,52,8,3,3,4,8,2,0,True,False,False,False,False,False,False,False,True,813.5625,468,3.25,0.75,1,1,False,False,True
24,1,1,14948,49,2,5,7,2,1,2,75,0,5,36,3,2,2,1,37,4,0,False,True,False,False,False,False,False,False,True,4982.666666666667,180,1.5,1.6666666666666667,0,0,False,False,False
39,1,2,8023,33,28,13,5,3,3,4,43,0,4,34,18,1,4,1,46,4,0,True,False,False,False,False,False,False,True,False,276.6551724137931,136,2.25,0.4482758620689655,0,1,False,True,False
30,0,5,8581,42,21,11,9,4,3,3,82,1,9,48,9,2,4,3,15,1,0,False,True,False,False,True,False,False,True,False,390.04545454545456,432,3.0,0.5,1,1,True,False,False
29,1,2,8485,71,17,9,7,2,3,1,24,1,1,46,8,4,3,4,24,4,0,True,False,False,False,False,False,False,False,False,471.3888888888889,46,3.5,0.5,1,1,True,False,False
59,1,4,6566,75,19,11,4,3,4,4,48,1,3,44,8,1,1,1,48,4,0,False,True,False,True,False,False,False,True,False,328.3,132,1.75,0.55,0,1,False,False,True
57,0,3,16525,57,14,9,9,3,3,4,81,1,9,46,14,1,2,2,42,2,1,False,True,False,False,True,False,False,True,False,1101.6666666666667,414,2.0,0.6,1,1,False,False,True
25,0,2,16246,74,17,2,7,3,2,4,14,1,2,44,5,3,2,1,5,4,0,False,True,False,False,False,True,False,True,False,902.5555555555555,88,2.0,0.1111111111111111,0,0,True,False,False
27,0,2,5357,24,19,5,9,1,5,4,26,0,7,54,6,4,2,2,42,4,0,False,True,True,False,False,False,True,False,False,267.85,378,3.25,0.25,1,1,True,False,False
42,0,2,13277,93,2,14,2,1,3,1,87,0,1,56,12,2,3,2,43,2,0,False,True,False,False,True,False,False,True,False,4425.666666666667,56,2.5,4.666666666666667,1,1,False,True,False
45,0,5,8000,81,16,8,3,1,1,1,20,1,8,46,3,3,2,2,12,2,0,True,False,False,False,False,False,True,False,False,470.5882352941176,368,2.0,0.47058823529411764,1,0,False,False,True
31,1,4,8214,38,20,1,2,1,2,1,78,1,4,30,0,3,1,4,29,4,1,False,False,False,False,True,False,True,False,False,391.14285714285717,120,2.5,0.047619047619047616,0,0,True,False,False
45,0,4,16859,88,21,4,4,3,3,3,25,1,2,42,8,3,2,3,18,3,1,False,False,True,False,False,False,False,True,False,766.3181818181819,84,2.75,0.18181818181818182,0,1,False,False,True
32,1,5,14734,58,16,8,4,1,4,2,9,1,8,48,2,1,2,1,48,3,0,False,False,True,False,False,False,True,False,False,866.7058823529412,384,2.0,0.47058823529411764,1,0,True,False,False
59,0,2,12792,44,3,10,4,3,3,2,66,0,6,30,2,2,4,4,37,2,0,False,False,False,False,False,False,False,False,True,3198.0,180,3.25,2.5,0,0,False,False,True
37,1,2,11098,59,26,12,1,4,5,4,92,1,8,47,3,3,4,2,44,1,0,False,False,False,False,False,False,False,False,False,411.037037037037,376,3.5,0.4444444444444444,1,0,False,True,False
44,1,3,13428,74,14,2,8,4,2,1,37,1,5,50,8,2,4,3,3,2,0,False,True,False,True,False,False,False,True,False,895.2,250,2.75,0.13333333333333333,1,1,False,True,False
52,0,2,12878,67,21,1,6,4,5,4,54,0,1,30,9,2,1,4,44,3,0,True,False,True,False,False,False,False,True,False,585.3636363636364,30,3.0,0.045454545454545456,0,1,False,False,True
59,1,1,15315,39,27,12,7,2,5,4,68,1,5,43,17,1,2,2,45,3,0,False,True,False,False,False,False,False,False,False,546.9642857142857,215,2.5,0.42857142857142855,0,1,False,False,True
31,1,2,18012,90,7,6,1,4,4,2,87,1,5,50,17,3,2,4,27,3,1,True,False,True,False,False,False,False,True,False,2251.5,250,3.25,0.75,1,1,True,False,False
55,0,3,5001,18,10,6,9,2,3,3,68,0,1,44,2,2,4,1,46,1,0,True,False,False,True,False,False,False,True,False,454.6363636363636,44,2.5,0.5454545454545454,0,0,False,False,True
23,0,1,11326,98,29,1,9,1,5,4,31,0,3,41,19,1,1,2,22,2,0,True,False,False,False,False,True,False,False,False,377.53333333333336,123,2.25,0.03333333333333333,0,1,False,False,False
24,0,3,4789,88,9,3,6,4,2,4,89,1,7,45,1,1,4,1,6,2,0,True,False,True,False,False,False,True,False,False,478.9,315,2.0,0.3,0,0,False,False,False
56,0,3,13734,45,8,10,2,4,3,3,47,0,7,54,4,1,1,1,41,4,0,False,False,False,True,False,False,False,False,True,1526.0,378,1.5,1.1111111111111112,1,0,False,False,True
27,1,4,16011,33,15,13,4,4,5,2,26,0,9,38,18,1,3,1,36,2,0,True,False,False,True,False,False,True,False,False,1000.6875,342,2.5,0.8125,0,1,True,False,False
47,1,5,14543,16,12,12,6,1,1,4,75,0,5,30,3,3,4,4,19,3,0,True,False,False,True,False,False,False,False,True,1118.6923076923076,150,3.0,0.9230769230769231,0,0,False,False,True
50,1,3,18374,18,28,8,8,4,1,4,31,0,8,40,17,3,3,1,48,3,0,False,False,False,False,True,False,False,False,False,633.5862068965517,320,2.0,0.27586206896551724,0,1,False,False,True
28,1,2,10062,93,6,14,9,4,1,3,35,1,8,50,16,2,4,1,40,2,0,False,True,False,False,False,False,True,False,False,1437.4285714285713,400,2.0,2.0,1,1,True,False,False
48,1,4,14866,52,15,9,0,3,5,1,54,1,8,59,11,4,1,2,26,2,0,False,True,True,False,False,False,True,False,False,929.125,472,3.0,0.5625,1,1,False,False,True
33,1,1,13219,47,15,12,5,3,4,3,69,0,9,54,10,4,3,4,18,2,0,False,True,False,False,True,False,False,False,True,826.1875,486,3.75,0.75,1,1,True,False,False
59,0,5,12019,32,25,8,5,2,5,3,12,1,2,30,17,2,1,1,41,2,1,False,True,True,False,False,False,False,False,True,462.2692307692308,60,2.25,0.3076923076923077,0,1,False,False,True
41,1,4,10986,46,8,1,1,3,2,2,49,0,6,42,9,4,3,3,37,2,0,True,False,False,False,True,False,False,False,True,1220.6666666666667,252,3.0,0.1111111111111111,0,1,False,True,False
30,1,3,12535,91,12,11,9,1,1,4,94,0,9,40,1,4,3,1,30,2,0,False,False,False,False,False,False,False,False,True,964.2307692307693,360,2.25,0.8461538461538461,0,0,True,False,False
42,1,4,9396,94,20,13,8,1,5,3,17,0,1,39,5,4,3,2,4,2,1,False,False,False,True,False,False,False,True,False,447.42857142857144,39,3.5,0.6190476190476191,0,0,False,True,False
20,0,2,8576,47,27,4,4,4,1,3,28,0,3,37,9,3,2,3,48,2,0,False,True,True,False,False,False,False,False,False,306.2857142857143,111,2.25,0.14285714285714285,0,1,False,False,False
56,0,2,16788,48,2,12,8,3,2,4,9,0,5,37,9,1,4,2,18,2,1,False,False,False,True,False,False,False,False,True,5596.0,185,2.25,4.0,0,1,False,False,True
40,0,2,12562,65,9,9,3,2,4,4,38,0,7,57,5,2,2,4,16,1,0,True,False,False,False,False,False,True,False,False,1256.2,399,3.0,0.9,1,0,False,True,False
45,0,5,11677,77,22,1,4,2,4,3,2,1,4,43,16,4,2,4,28,4,0,False,True,True,False,False,False,True,False,False,507.69565217391306,172,3.5,0.043478260869565216,0,1,False,False,True
55,1,4,3362,92,26,12,4,2,4,1,81,0,4,53,6,1,1,4,42,4,0,True,False,False,False,False,True,True,False,False,124.51851851851852,212,2.5,0.4444444444444444,1,1,False,False,True
42,1,4,11133,61,8,14,4,4,1,1,47,0,7,34,12,4,3,3,33,1,0,True,False,False,False,False,True,False,False,True,1237.0,238,2.75,1.5555555555555556,0,1,False,True,False
20,1,3,6801,80,8,11,8,1,5,4,92,0,9,34,11,4,1,3,12,4,1,True,False,False,False,False,True,False,False,False,755.6666666666666,306,3.25,1.2222222222222223,0,1,False,False,False
59,0,1,3211,27,4,4,0,4,3,2,41,0,8,55,2,3,1,2,2,2,0,True,False,False,False,False,False,False,True,False,642.2,440,2.25,0.8,1,0,False,False,True
34,1,2,7796,66,26,10,7,1,2,4,46,0,3,46,13,4,3,1,20,1,0,True,False,False,False,False,True,False,False,True,288.74074074074076,138,2.5,0.37037037037037035,1,1,True,False,False
40,1,1,11014,66,5,7,6,4,1,1,25,1,4,53,4,3,3,2,15,3,0,False,True,True,False,False,False,False,False,True,1835.6666666666667,212,2.25,1.1666666666666667,1,0,False,True,False
28,1,1,5661,57,17,14,0,1,2,3,31,0,1,47,7,2,3,4,44,3,0,True,False,False,False,False,True,False,True,False,314.5,47,2.75,0.7777777777777778,1,1,True,False,False
28,0,2,15430,75,25,7,1,2,1,2,26,1,6,59,16,1,3,1,39,1,0,False,True,True,False,False,False,False,False,False,593.4615384615385,354,1.5,0.2692307692307692,1,1,True,False,False
29,0,2,14548,95,7,7,0,1,4,4,74,0,8,38,10,4,1,3,24,4,0,False,False,False,False,False,False,False,False,True,1818.5,304,3.0,0.875,0,1,True,False,False
45,0,3,17159,17,1,10,3,3,2,3,69,1,1,38,2,3,2,3,34,2,0,True,False,False,True,False,False,True,False,False,8579.5,38,2.5,5.0,0,0,False,False,True
54,1,5,10744,82,27,4,9,3,3,1,94,1,6,38,8,3,2,2,2,4,0,True,False,False,False,True,False,True,False,False,383.7142857142857,228,2.5,0.14285714285714285,0,1,False,False,True
44,1,2,12925,73,10,8,8,2,4,3,7,0,7,44,14,1,1,4,34,4,0,False,False,False,False,False,True,False,False,True,1175.0,308,2.5,0.7272727272727273,0,1,False,True,False
45,1,1,4551,68,26,3,0,2,4,2,87,1,3,40,18,4,2,4,28,4,0,False,True,False,False,True,False,False,False,False,168.55555555555554,120,3.5,0.1111111111111111,0,1,False,False,True
30,1,3,12525,83,14,14,2,4,3,4,17,1,5,37,19,1,2,2,19,4,1,True,False,False,True,False,False,True,False,False,835.0,185,2.0,0.9333333333333333,0,1,True,False,False
57,0,4,12056,16,19,9,6,3,3,1,72,1,6,36,19,2,3,1,48,4,0,False,False,False,False,False,False,True,False,False,602.8,216,2.25,0.45,0,1,False,False,True
21,1,3,7617,82,9,6,3,2,4,1,21,0,7,44,1,3,3,3,32,2,1,False,False,False,False,False,False,False,True,False,761.7,308,3.25,0.6,0,0,False,False,False
26,0,2,4543,58,11,7,5,4,3,2,62,1,4,55,11,1,2,1,32,1,0,True,False,False,True,False,False,False,False,False,378.5833333333333,220,1.75,0.5833333333333334,1,1,True,False,False
37,1,2,8721,52,27,9,6,4,4,4,49,1,6,32,8,1,3,1,29,3,0,False,True,False,False,True,False,False,False,True,311.4642857142857,192,2.25,0.32142857142857145,0,1,False,True,False
46,0,5,11175,74,12,4,5,3,5,2,73,1,9,40,9,1,2,4,36,3,1,False,True,False,False,False,True,False,True,False,859.6153846153846,360,3.0,0.3076923076923077,0,1,False,False,True
53,1,3,15527,41,1,5,7,1,1,4,0,0,5,39,13,2,1,1,2,1,0,True,False,True,False,False,False,False,True,False,7763.5,195,1.25,2.5,0,1,False,False,True
46,1,2,7320,29,22,1,1,4,5,2,2,0,2,45,18,3,2,4,44,1,0,False,False,False,False,False,False,False,True,False,318.2608695652174,90,3.5,0.043478260869565216,0,1,False,False,True
36,0,1,13668,53,21,10,0,3,1,3,89,0,9,31,17,3,3,2,40,2,0,True,False,False,True,False,False,False,False,False,621.2727272727273,279,2.25,0.45454545454545453,0,1,False,True,False
43,0,1,11593,52,20,8,6,4,1,4,55,0,6,38,13,2,3,1,38,1,1,False,True,False,False,True,False,False,False,False,552.047619047619,228,1.75,0.38095238095238093,0,1,False,True,False
44,1,3,17849,68,17,2,2,4,5,1,6,1,5,42,3,4,3,3,39,1,0,False,False,False,False,False,True,False,False,False,991.6111111111111,210,3.75,0.1111111111111111,0,0,False,True,False
26,1,5,14263,77,23,5,3,2,1,3,26,1,1,42,0,1,4,2,1,4,0,True,False,False,False,True,False,False,False,True,594.2916666666666,42,2.0,0.20833333333333334,0,0,True,False,False
25,1,3,6856,72,1,5,6,2,1,3,14,0,6,51,6,4,1,4,24,4,0,False,False,False,False,False,True,False,False,False,3428.0,306,2.5,2.5,1,1,True,False,False
43,0,5,14893,76,1,10,1,2,4,3,86,1,8,49,7,1,1,2,9,3,0,False,True,True,False,False,False,False,True,False,7446.5,392,2.0,5.0,1,1,False,True,False
52,1,1,12999,92,18,4,6,3,1,1,84,0,7,54,12,1,4,2,19,2,0,False,True,True,False,False,False,True,False,False,684.1578947368421,378,2.0,0.21052631578947367,1,1,False,False,True
48,0,2,12581,32,9,4,3,4,3,4,76,0,5,55,11,1,2,2,22,1,0,False,True,False,True,False,False,False,False,True,1258.1,275,2.0,0.4,1,1,False,False,True
41,1,4,8292,43,17,12,8,3,1,2,31,1,5,51,16,1,3,2,48,2,0,True,False,False,True,False,False,False,False,True,460.6666666666667,255,1.75,0.6666666666666666,1,1,False,True,False
45,1,2,19368,85,24,2,0,4,2,1,48,0,2,59,6,4,4,1,31,1,0,False,False,False,False,False,True,False,False,True,774.72,118,2.75,0.08,1,1,False,False,True
47,1,1,14424,71,13,13,2,4,4,3,83,0,8,43,17,1,4,3,25,4,0,True,False,False,False,False,True,False,True,False,1030.2857142857142,344,3.0,0.9285714285714286,0,1,False,False,True
40,1,1,18076,38,17,3,7,2,4,2,68,1,7,50,18,2,1,1,12,1,0,True,False,False,False,False,True,False,False,False,1004.2222222222222,350,2.0,0.16666666666666666,1,1,False,True,False
26,0,2,8222,52,11,10,6,2,1,1,31,0,1,33,10,3,4,3,11,4,1,True,False,False,False,False,True,False,True,False,685.1666666666666,33,2.75,0.8333333333333334,0,1,True,False,False
36,0,2,4312,20,17,2,1,4,2,2,52,0,7,53,5,3,3,1,23,4,0,True,False,True,False,False,False,True,False,False,239.55555555555554,371,2.25,0.1111111111111111,1,0,False,True,False
39,1,1,8932,34,9,1,4,4,2,3,27,0,4,42,9,3,4,1,6,2,0,False,False,False,True,False,False,False,False,False,893.2,168,2.5,0.1,0,1,False,True,False
39,1,2,11440,56,24,4,6,1,4,2,91,0,6,32,12,3,2,2,15,1,0,False,False,False,True,False,False,True,False,False,457.6,192,2.75,0.16,0,1,False,True,False
41,1,4,6384,88,14,9,4,1,5,3,75,1,7,36,5,1,1,3,19,2,0,True,False,False,False,False,False,False,False,True,425.6,252,2.5,0.6,0,0,False,True,False
47,0,4,16885,36,1,14,9,4,2,2,69,1,6,30,12,4,3,2,9,1,0,True,False,False,True,False,False,False,False,True,8442.5,180,2.75,7.0,0,1,False,False,True
59,1,3,6704,47,23,6,0,3,1,3,89,0,6,35,8,2,2,3,28,4,1,False,True,False,True,False,False,False,True,False,279.3333333333333,210,2.0,0.25,0,1,False,False,True
26,0,4,16527,60,8,8,4,1,3,2,80,0,5,38,13,2,3,2,30,4,0,False,True,False,False,True,False,False,False,False,1836.3333333333333,190,2.5,0.8888888888888888,0,1,True,False,False
20,0,1,8628,68,2,2,9,4,5,1,35,0,4,51,11,3,2,3,26,3,0,False,False,False,False,True,False,False,False,True,2876.0,204,3.25,0.6666666666666666,1,1,False,False,False
51,0,1,13183,56,4,14,2,4,1,3,61,1,2,43,18,3,2,4,46,4,0,False,True,False,False,False,False,False,True,False,2636.6,86,2.5,2.8,0,1,False,False,True
32,0,3,17871,65,18,2,0,1,1,4,9,0,1,43,1,1,3,1,20,3,0,False,False,False,False,False,True,True,False,False,940.578947368421,43,1.5,0.10526315789473684,0,0,True,False,False
49,1,5,11692,82,13,2,9,4,5,2,89,1,4,32,6,1,2,2,45,1,0,False,False,False,False,False,False,False,True,False,835.1428571428571,128,2.5,0.14285714285714285,0,1,False,False,True
42,1,3,12353,99,14,11,3,3,3,4,79,1,1,49,15,4,2,2,36,2,0,False,False,False,False,False,False,False,False,False,823.5333333333333,49,2.75,0.7333333333333333,1,1,False,True,False
38,0,5,18171,70,22,8,6,1,5,4,95,1,9,39,19,1,2,2,30,3,0,False,True,True,False,False,False,False,False,False,790.0434782608696,351,2.5,0.34782608695652173,0,1,False,True,False
51,1,5,5294,91,21,1,6,3,4,4,79,1,1,43,6,4,1,4,34,3,0,False,True,False,True,False,False,False,False,False,240.63636363636363,43,3.25,0.045454545454545456,0,1,False,False,True
49,1,2,18019,56,11,5,1,4,1,1,13,0,5,39,15,1,2,3,18,2,0,False,False,True,False,False,False,False,False,True,1501.5833333333333,195,1.75,0.4166666666666667,0,1,False,False,True
48,1,4,6914,27,11,12,1,2,4,2,24,1,2,40,6,4,1,3,3,3,1,False,False,False,True,False,False,False,True,False,576.1666666666666,80,3.0,1.0,0,1,False,False,True
48,0,5,19282,68,21,4,0,4,4,4,64,0,6,43,10,1,2,2,3,4,0,True,False,False,False,False,False,True,False,False,876.4545454545455,258,2.25,0.18181818181818182,0,1,False,False,True
49,1,2,19358,26,28,11,1,1,4,1,38,0,8,40,13,2,2,1,27,2,0,False,False,False,True,False,False,False,False,False,667.5172413793103,320,2.25,0.3793103448275862,0,1,False,False,True
35,1,3,13635,49,8,1,8,3,3,2,42,1,2,59,6,3,4,1,25,1,0,False,False,False,False,False,True,False,True,False,1515.0,118,2.75,0.1111111111111111,1,1,False,True,False
59,1,3,6131,97,12,12,8,4,1,4,79,1,7,54,10,4,2,4,12,4,0,True,False,False,False,False,True,False,False,True,471.61538461538464,378,2.75,0.9230769230769231,1,1,False,False,True
38,1,5,16891,23,29,10,6,3,4,1,96,1,4,58,12,2,3,4,44,3,0,False,False,False,False,False,False,True,False,False,563.0333333333333,232,3.25,0.3333333333333333,1,1,False,True,False
37,1,2,14760,27,1,7,2,3,4,1,85,1,4,37,0,3,3,3,21,2,0,False,False,False,False,True,False,True,False,False,7380.0,148,3.25,3.5,0,0,False,True,False
20,1,1,6798,36,26,1,7,1,4,2,91,0,6,41,8,3,4,3,42,4,1,False,False,False,False,False,True,True,False,False,251.77777777777777,246,3.5,0.037037037037037035,0,1,False,False,False
33,1,4,17572,54,16,6,3,3,2,2,49,0,8,49,19,1,3,4,47,4,0,True,False,False,False,False,False,False,False,True,1033.6470588235295,392,2.5,0.35294117647058826,1,1,True,False,False
21,1,5,14481,50,18,12,4,3,1,1,22,1,7,52,19,1,1,4,28,4,0,False,True,True,False,False,False,False,False,False,762.1578947368421,364,1.75,0.631578947368421,1,1,False,False,False
47,1,1,19209,55,1,1,9,1,4,3,1,0,6,59,3,3,4,2,45,2,0,False,False,False,False,True,False,False,False,True,9604.5,354,3.25,0.5,1,0,False,False,True
49,1,4,17019,21,20,11,4,3,3,1,14,0,5,42,4,3,2,2,24,4,1,True,False,False,False,False,True,True,False,False,810.4285714285714,210,2.5,0.5238095238095238,0,0,False,False,True
57,0,1,14413,69,18,13,1,4,2,2,43,1,6,59,0,1,3,2,13,2,0,False,False,False,False,False,False,False,True,False,758.578947368421,354,2.0,0.6842105263157895,1,0,False,False,True
23,1,2,15788,89,10,13,8,4,2,1,43,0,7,55,19,2,2,1,12,2,1,True,False,False,False,False,False,True,False,False,1435.2727272727273,385,1.75,1.1818181818181819,1,1,False,False,False
20,0,5,13009,93,11,9,5,3,5,1,62,0,9,41,11,1,2,3,11,2,0,False,False,True,False,False,False,False,True,False,1084.0833333333333,369,2.75,0.75,0,1,False,False,False
27,1,1,19244,27,23,3,5,1,3,3,36,1,2,46,3,3,2,2,20,3,0,True,False,True,False,False,False,False,False,True,801.8333333333334,92,2.5,0.125,1,0,True,False,False
48,0,1,7267,34,16,12,0,1,5,3,4,1,2,56,0,3,2,2,32,2,0,False,True,False,False,True,False,False,False,True,427.47058823529414,112,3.0,0.7058823529411765,1,0,False,False,True
58,0,1,12149,72,28,2,1,4,2,2,31,0,9,42,9,1,1,2,31,3,0,False,True,False,False,False,True,False,False,True,418.9310344827586,378,1.5,0.06896551724137931,0,1,False,False,True
22,1,5,10237,37,5,7,3,2,5,3,86,0,6,39,6,4,3,4,24,3,1,False,True,False,False,False,False,False,True,False,1706.1666666666667,234,4.0,1.1666666666666667,0,1,False,False,False
51,0,2,5984,67,21,1,7,2,5,4,22,1,9,35,7,1,1,4,14,3,0,False,False,False,False,True,False,False,False,True,272.0,315,2.75,0.045454545454545456,0,1,False,False,True
29,0,2,7473,51,1,7,7,3,5,1,96,0,8,37,7,1,2,2,45,1,0,True,False,False,False,True,False,False,False,False,3736.5,296,2.5,3.5,0,1,True,False,False
29,0,1,10179,34,18,9,8,2,4,2,69,0,8,43,19,2,4,3,32,1,1,False,False,True,False,False,False,True,False,False,535.7368421052631,344,3.25,0.47368421052631576,0,1,True,False,False
38,1,2,12966,33,21,4,0,3,2,2,47,0,5,58,7,3,3,1,23,1,0,False,False,False,False,False,False,False,False,False,589.3636363636364,290,2.25,0.18181818181818182,1,1,False,True,False
53,0,4,3417,32,7,10,7,3,5,2,32,0,9,42,2,4,4,3,40,3,1,True,False,False,True,False,False,False,True,False,427.125,378,4.0,1.25,0,0,False,False,True
52,0,2,3982,82,1,2,3,2,3,3,19,1,2,50,6,1,3,4,19,4,0,False,False,True,False,False,False,False,False,True,1991.0,100,2.75,1.0,1,1,False,False,True
42,1,1,12425,75,23,4,4,4,4,1,1,1,9,46,10,2,3,2,15,1,0,True,False,False,False,False,False,True,False,False,517.7083333333334,414,2.75,0.16666666666666666,1,1,False,True,False
47,0,4,7542,86,27,9,9,4,2,3,83,0,9,36,6,2,4,1,14,2,0,True,False,False,False,True,False,False,False,True,269.35714285714283,324,2.25,0.32142857142857145,0,1,False,False,True
51,0,5,15285,60,28,8,4,1,2,1,86,1,3,47,5,1,2,3,19,2,0,False,True,False,False,True,False,False,False,True,527.0689655172414,141,2.0,0.27586206896551724,1,0,False,False,True
26,0,3,19216,62,2,12,6,1,1,2,89,0,9,40,17,4,1,4,13,2,0,False,True,False,False,False,True,True,False,False,6405.333333333333,360,2.5,4.0,0,1,True,False,False
48,1,2,16492,34,2,5,2,4,2,2,53,0,6,46,18,3,3,2,8,4,0,False,True,False,True,False,False,True,False,False,5497.333333333333,276,2.5,1.6666666666666667,1,1,False,False,True
27,0,4,10632,86,25,8,4,2,5,1,25,0,3,41,10,4,4,3,46,1,0,True,False,True,False,False,False,False,False,False,408.9230769230769,123,4.0,0.3076923076923077,0,1,True,False,False
20,1,3,18387,83,16,7,6,4,1,2,1,1,2,58,7,2,2,2,4,4,0,False,True,False,False,False,True,False,False,False,1081.5882352941176,116,1.75,0.4117647058823529,1,1,False,False,False
22,0,5,10105,48,8,4,5,4,2,4,65,1,5,33,14,1,2,1,31,1,0,True,False,False,False,False,True,False,False,False,1122.7777777777778,165,1.5,0.4444444444444444,0,1,False,False,False
43,0,3,8375,21,10,3,1,4,4,1,96,1,2,53,13,2,2,2,2,3,0,False,False,False,True,False,False,False,False,False,761.3636363636364,106,2.5,0.2727272727272727,1,1,False,True,False
42,0,5,5471,64,20,1,7,3,2,3,73,0,8,50,12,3,2,1,30,2,0,False,True,True,False,False,False,False,False,False,260.5238095238095,400,2.0,0.047619047619047616,1,1,False,True,False
27,0,1,9234,67,16,14,8,1,4,1,27,0,8,42,7,4,2,1,36,2,0,True,False,True,False,False,False,False,True,False,543.1764705882352,336,2.75,0.8235294117647058,0,1,True,False,False
56,1,1,16082,87,5,14,8,3,2,4,14,0,7,55,2,2,3,1,19,1,0,True,False,False,False,True,False,False,True,False,2680.3333333333335,385,2.0,2.3333333333333335,1,0,False,False,True
22,0,5,9288,25,25,3,8,1,2,4,81,1,9,59,11,2,1,4,48,2,0,True,False,True,False,False,False,False,False,True,357.2307692307692,531,2.25,0.11538461538461539,1,1,False,False,False
52,1,3,17787,90,4,8,1,2,5,4,90,1,5,56,2,3,3,2,19,2,0,True,False,False,False,False,True,False,False,True,3557.4,280,3.25,1.6,1,0,False,False,True
47,0,2,12701,22,26,9,9,4,2,3,51,1,1,46,2,2,1,1,46,3,0,False,True,False,False,True,False,False,False,False,470.4074074074074,46,1.5,0.3333333333333333,1,0,False,False,True
27,1,3,14864,46,13,9,2,2,5,2,38,0,2,30,19,2,4,3,28,4,0,False,True,True,False,False,False,False,False,True,1061.7142857142858,60,3.5,0.6428571428571429,0,1,True,False,False
53,0,3,15178,77,28,5,3,4,1,4,75,1,9,40,10,3,1,3,19,2,1,False,True,False,True,False,False,False,True,False,523.3793103448276,360,2.0,0.1724137931034483,0,1,False,False,True
